"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MGAT1",0.241268349586578,0.0882583590597339,2.61392452563655,0.00935999118864213,0.0220367049186873,-3.87576957694673
"DNAJB14",0.232547622308571,-0.0992810851325591,2.6134895069826,0.00937166882798125,0.0220560654134391,-3.87688132387323
"ELP4",-0.199455604711972,-0.0878745454097827,-2.61207250540518,0.00940979739661912,0.0221359325314505,-3.88050142541537
"RUFY2",-0.184101425760771,0.0523868293471712,-2.61197084271536,0.0094125382651352,0.0221359325314505,-3.88076107695946
"GMPR",0.364037473367622,-0.78084917243144,2.61161464644912,0.00942214711010897,0.0221503716119462,-3.88167074336574
"RCOR1",0.22648231909601,0.175654523700212,2.61094266440189,0.00944029861118364,0.0221848754627926,-3.88338655039518
"VIM",-0.266130173487828,-0.116563303193115,-2.61014217458239,0.00946196223711393,0.022227604445906,-3.88542993016868
"NTPCR",-0.302366962974264,0.0280847006511508,-2.60996872451377,0.00946666217688222,0.0222304663476988,-3.88587261028844
"PKP3",0.344169571510033,0.188238743856516,2.60911067831166,0.00948994325358797,0.0222721746231699,-3.88806210484732
"GSTZ1",-0.376401106459532,-0.268553456979603,-2.6090570619214,0.00949139971020286,0.0222721746231699,-3.88819889598926
"MAN2C1",-0.190159614788764,-0.275893046504751,-2.60881590499937,0.00949795306750595,0.0222793645613613,-3.88881412470179
"APOC1",-0.433719904587408,-0.403265040249262,-2.60811849645752,0.00951692772528811,0.0223156751839752,-3.8905930149926
"DYNLT1",-0.247368414086686,-0.00546846035192303,-2.60796112803085,0.00952121400047388,0.0223175298799654,-3.89099435386291
"TMEM68",0.275194834265803,-0.128672929084072,2.60746033404331,0.00953486573662355,0.022335307574431,-3.89227138104995
"GSTCD",-0.252292472299832,0.0472860015667742,-2.60742628381018,0.00953579458855111,0.022335307574431,-3.89235820077183
"PSMB4",0.149382999360621,0.0850950350878422,2.607196314407,0.00954207001692852,0.0223418104356761,-3.89294453771753
"CACTIN",0.167006232697715,0.12475928131675,2.60613636258127,0.00957104193478204,0.0224014306281464,-3.89564638148797
"CYP7B1",0.377970911452111,-0.0359075318321979,2.60493543070159,0.00960396248076454,0.0224702456722908,-3.89870631304888
"CBL",-0.185752637707634,-0.118225767040415,-2.60294426891511,0.00965876872151727,0.0225901971746842,-3.90377673991245
"GLG1",0.295083437891747,0.134579301151772,2.60231303338616,0.00967620170043228,0.0226226832139363,-3.90538338331043
"NMNAT1",-0.247836780238005,-0.0566142554763342,-2.60187092589398,0.0096884282579648,0.0226429774623372,-3.90650842853895
"RNF181",-0.22730909360287,0.135959090726398,-2.60107328277455,0.00971052221180764,0.0226863096679077,-3.90853775271616
"SPON1",-0.452516471769055,-0.627442228059035,-2.59839296689218,0.00978509527571013,0.0228460586116597,-3.91535250496189
"PPIE",0.221972900076756,0.128246613591226,2.5983585404917,0.0097860564295833,0.0228460586116597,-3.91543999085296
"ANXA11",-0.190003366552301,0.111311851320874,-2.59776042542191,0.00980276875498326,0.0228767099782778,-3.9169597697412
"MRPS18C",0.357017797147836,0.20184864835815,2.59687930632735,0.00982743522459033,0.0229258947420567,-3.91919803518743
"ZMYM2",0.23284929367674,0.149327037589906,2.59588573555204,0.00985531635410986,0.0229825401464541,-3.92172108206423
"EVPL",-0.419558106068701,-0.46560397638779,-2.59471809598459,0.0098881725985376,0.0230507418918082,-3.92468496999165
"HLA-DRA",0.413251226840355,-0.245650580475204,2.59451527661742,0.00989388972145244,0.0230556517779102,-3.92519966779584
"GAPVD1",0.172498473253912,-0.0570804577957968,2.5938672089136,0.00991217744921955,0.0230898405739755,-3.92684402023719
"NUBP2",-0.224037000035367,0.164539969789483,-2.59221348881261,0.00995898069528562,0.0231825115111852,-3.93103824342792
"TIMP3",-0.56863309665427,-0.824350502047279,-2.59220499946715,0.00995922146831337,0.0231825115111852,-3.93105976778023
"ADD1",-0.203378554405442,-0.377874400012558,-2.59188542530488,0.00996828895290843,0.0231951621590089,-3.93186998442553
"POP7",0.189615779186148,0.126312620771318,2.59098418600427,0.00999390020349963,0.0232462851728033,-3.93415438062819
"PRKG1",-0.325110775122024,-0.545099123240244,-2.59057060166654,0.0100056730626778,0.0232651939203196,-3.9352024489828
"FAP",0.496965156126725,0.526601169186436,2.59025190872953,0.0100147532595212,0.023276992007308,-3.93600994248293
"DHPS",0.307528352176613,-0.01936224706714,2.59013667823712,0.0100180382202165,0.023276992007308,-3.93630188617191
"LRWD1",0.195253326560311,0.0575913961324019,2.58923185928169,0.0100438660850524,0.0233285139880173,-3.93859386845384
"GTF3C6",0.237047476815782,0.187369902754052,2.58902945465675,0.0100496518291343,0.0233334643378263,-3.93910647111139
"INPP5D",0.268140914821878,0.0503050103726992,2.58716419322418,0.0101031109079161,0.023442556760645,-3.9438285539815
"CCDC25",-0.251849668363272,0.0824168436817967,-2.587133921107,0.0101039806116359,0.023442556760645,-3.94390516371728
"HLA-DQB1",0.753868369699992,-0.536310316037533,2.58658833619279,0.0101196664939859,0.0234704215634216,-3.94528572952116
"GRK5",0.335153830564386,-0.515606424520296,2.58445611873533,0.0101811780891101,0.0236045105660741,-3.95067848051642
"ACTG1",-0.505607373604723,-0.0879430755459424,-2.5840148428019,0.010193949988501,0.0236255428953101,-3.95179401121832
"RBM10",0.160174052559377,0.1776620069995,2.58127942350408,0.0102734417291078,0.0238007336228235,-3.95870497774464
"PAIP1",0.225512889076789,0.163876156903261,2.58115754190644,0.0102769964914838,0.0238007336228235,-3.95901274489067
"CPSF6",0.160474331572551,0.224033946229763,2.57826930777301,0.0103615563160349,0.0239878669607987,-3.9663018339204
"RAD9A",0.24891296182568,0.0877504098541752,2.57588431550543,0.0104318508270852,0.0241418512254219,-3.97231497394772
"UBE2K",-0.204150599599802,0.0883049519782296,-2.57362054420849,0.010498966478936,0.0242883699159443,-3.97801754219162
"RIPK3",-0.278137796536379,0.0554047904025243,-2.57322929971483,0.0105106050137339,0.0243064878713114,-3.97900262115953
"TSPAN1",0.683304527049221,-1.10044916963113,2.57251890790169,0.0105317668496752,0.0243466080141839,-3.98079088442532
"NCK2",-0.185702327579265,-0.217858944788208,-2.57172251436834,0.0105555358451846,0.0243913135988959,-3.98279507518909
"PATJ",0.20749584997093,-0.283746772725254,2.5716150918734,0.0105587456205714,0.0243913135988959,-3.98306536723333
"DNAJC25",0.296554899152839,-0.16972011042516,2.57108465351313,0.0105746078641122,0.0244191215957889,-3.98439987532089
"CCDC6",-0.223234526002037,0.104866979874459,-2.5703997127398,0.0105951218469847,0.0244576475028912,-3.98612269846778
"ARSB",-0.279475010990645,0.0198821807005127,-2.57011021152898,0.0106038030954945,0.0244688408979878,-3.98685074474389
"PITPNB",-0.233396113022098,-0.0624409189924219,-2.56832230013581,0.0106575579973362,0.0245839984873526,-3.99134529199797
"CD177",0.683408725060703,-1.00727028329007,2.5674255269256,0.0106846117194313,0.0246375030077893,-3.9935985168817
"GCA",0.339423956348512,0.130149639975169,2.56641997527525,0.0107150199942729,0.0246987013225389,-3.99612415845075
"PPP3R1",-0.21616506272106,0.00788152485254921,-2.56519763558313,0.0107520880976448,0.0247752011921553,-3.99919302593392
"BET1",0.387366140896483,-0.138248837281467,2.56419367281741,0.0107826194214158,0.0248365891074098,-4.00171257464568
"CASP2",0.284886372293269,0.0178123382512429,2.56386037658161,0.0107927723349944,0.0248510102268081,-4.00254880660227
"JMJD6",0.293669951039915,0.025148769807319,2.56349062018612,0.0108040458909741,0.0248680003654902,-4.00347639398322
"PDGFRB",0.246277814172397,-0.0119051649937524,2.56242184513488,0.0108366910756306,0.0249341522587031,-4.00615684793713
"YKT6",0.209786574516475,0.142444427433517,2.5617422957613,0.0108574933379231,0.0249730169173771,-4.00786057767143
"SARDH",-0.357402243498633,-0.17847167303455,-2.5613666312929,0.0108690084181879,0.0249905000900719,-4.00880223710241
"THBS1",0.732454793305463,-0.339014540790175,2.55947805205357,0.0109270635779181,0.0251149391450709,-4.01353423415418
"SPRYD7",0.212507440166259,-0.100015587147714,2.55884761574133,0.0109465048053833,0.0251422331199372,-4.01511309962902
"SRSF10",0.202394544503236,0.220089013433185,2.55883759384791,0.0109468141070361,0.0251422331199372,-4.0151381954531
"PSPH",0.318726505401447,0.119396921438512,2.55673803416051,0.0110117842458173,0.0252823597301486,-4.02039362027609
"PIK3AP1",0.30241677314791,-0.0607654704890358,2.55610529035941,0.0110314316569758,0.0253183648920887,-4.02197663340324
"ACOT11",-0.332341405512837,-0.101724959388147,-2.5558242781439,0.011040167432824,0.0253293097587429,-4.02267955553062
"CBX8",0.246692907730849,0.306535614590976,2.55528366031034,0.0110569908874196,0.0253587955517868,-4.02403164456682
"NT5DC2",0.349503883059744,-0.0288341081116926,2.55489413747718,0.0110691266026754,0.0253775128754336,-4.02500567354263
"RPL10A",0.162556656446233,0.294845695994086,2.55418235379973,0.011091333172543,0.0254105977437862,-4.02678516953714
"ENPP1",0.378285134373249,-0.26609017257715,2.55417646758392,0.0110915169791593,0.0254105977437862,-4.02679988339421
"STRBP",0.256960776686724,0.317622150627889,2.55306657085388,0.0111262239175999,0.0254809683335277,-4.02957372552509
"PTPRE",0.236223117925111,0.0480151454611572,2.5528043509684,0.0111344377824339,0.0254906365151813,-4.03022889345496
"RBP7",-0.356778177583675,-0.102502163552193,-2.551586260888,0.0111726646373601,0.0255689834084388,-4.03327149703295
"SSH3",-0.298765904956954,-0.100291070388033,-2.55114047459909,0.0111866838187793,0.0255918940103568,-4.03438465442688
"OPA1",-0.191074740178014,0.212477776105324,-2.54987290251674,0.0112266324898238,0.0256740861201737,-4.03754884286553
"EIF2B1",0.144781441271591,0.196220998525077,2.54892444221468,0.0112566072556604,0.0257334183055467,-4.03991545687786
"NCSTN",0.260611695829212,0.0504320327013352,2.54833587499924,0.0112752439788014,0.0257662367184039,-4.04138363406761
"PSEN1",0.328691635059287,0.0190092471480211,2.54821629063713,0.0112790339276333,0.0257662367184039,-4.04168189666225
"ZNRF2",-0.251065824454874,0.0426377766480298,-2.54540334300304,0.0113685121233457,0.0259613554748077,-4.04869395867389
"PCP4L1",-0.752200817400515,-0.817602162941019,-2.54506127502553,0.011379436160763,0.0259770110427142,-4.04954615141081
"GRPEL1",0.313964037148427,0.352291975998933,2.54431998227303,0.0114031416833694,0.0260218226048298,-4.05139255354251
"SLC25A20",-0.26031497656625,-0.150655950716927,-2.54324986376432,0.0114374402708074,0.0260907667485191,-4.05405707839776
"RABEPK",-0.165932397514572,0.0473729071061372,-2.5420770299614,0.0114751366343183,0.026162007547778,-4.05697611974178
"UFD1",-0.145891838577946,0.191999236660358,-2.54202333776057,0.0114768650182187,0.026162007547778,-4.05710972213967
"UQCR10",-0.419728535255272,-0.0574394471453727,-2.54184160298626,0.011482716891237,0.0261660054784255,-4.05756191296479
"LONP2",-0.256648550531943,-0.0700893468814066,-2.54162821143852,0.0114895915102128,0.0261723302863749,-4.05809283220942
"ZWILCH",0.342900004092213,0.0799177123977252,2.54112825036311,0.0115057126206876,0.0261997058070935,-4.05933657004453
"PRKACA",-0.239598337609328,-0.202616484150667,-2.54021431190726,0.0115352344526892,0.0262575657684209,-4.06160953858919
"SRM",0.236072803961251,0.125636813724484,2.53943984726928,0.0115603038679696,0.026302412161683,-4.06353501981031
"EPS8L2",0.274549423662126,-0.134981067919323,2.53935125245556,0.0115631747749169,0.026302412161683,-4.06375524907831
"GBP3",0.372409309979771,-0.165565148653774,2.53759722571908,0.0116201448506389,0.0264225872048894,-4.06811389313026
"VPS33A",-0.130416029100635,0.0796785725243467,-2.5373569435658,0.0116279685684224,0.0264309645102801,-4.0687107533426
"EXOSC5",0.236826347609358,0.198962090027775,2.53442276915671,0.0117238862840031,0.0266395067342916,-4.07599485023412
"NEPRO",0.217954995686551,0.0864267758836103,2.53244694693523,0.0117888722071242,0.0267776410681209,-4.08089526811906
"ARL6IP1",0.311139169087713,0.0340468007329165,2.53228794124277,0.0117941159218725,0.0267800249506245,-4.08128947291336
"TCAF1",0.217780728936321,-0.0891118973919613,2.53194841621987,0.0118053197879738,0.0267959356012131,-4.08213113913821
"CLNS1A",0.238522504057255,0.0540856864914512,2.53074490365196,0.0118451104872733,0.0268766988135181,-4.08511371467125
"PGM2",-0.244534339304536,-0.0162425302891857,-2.53041707596067,0.0118559698558162,0.0268917824260699,-4.08592590925538
"RNASEH2C",0.222665071338572,0.191743822622466,2.52818744078229,0.0119300626037514,0.0270502307261905,-4.09144715559599
"CYFIP1",-0.17368912330984,-0.0460253016015484,-2.52773674428219,0.0119450896568231,0.0270746884837826,-4.09256264667266
"TTC5",0.185877992476335,-0.00182443249769475,2.52742623834771,0.0119554523031332,0.0270885603106833,-4.0933310494384
"CHMP6",-0.190944100448743,-0.164953878735561,-2.52681348169082,0.0119759255835062,0.0271253227565404,-4.09484715955811
"GIMAP4",0.335797768155462,-0.441178592719306,2.52652634665108,0.0119855300104023,0.0271374500412832,-4.09555748032784
"AKR1C1",0.665124720235631,-1.73926986142224,2.52639204065794,0.0119900247876637,0.027138003640281,-4.09588970269593
"DTNBP1",-0.166156032975536,0.26250342022974,-2.52491848959388,0.0120394383377639,0.027237467247474,-4.09953359646287
"LONP1",0.285087170156745,0.190170675642797,2.52482733055272,0.0120425011808331,0.027237467247474,-4.09975895334771
"PRSS23",0.521606071582575,-1.00569080162756,2.5234507267021,0.0120888379711951,0.0273325886848727,-4.10316114368369
"GLE1",0.165124299936803,0.230312782681441,2.52280366735984,0.0121106729237833,0.0273722642896836,-4.10475969367249
"NME6",-0.235592453804281,-0.0705490024396984,-2.5203869289946,0.0121925363128739,0.0275475386969922,-4.11072672046795
"POP4",0.259363238755546,0.221043979667767,2.51962984239507,0.0122182826152732,0.0275959442867064,-4.11259486669815
"DOHH",-0.191943350052747,-0.0702418014035735,-2.5191816729542,0.0122335463392678,0.0276206482942803,-4.11370049108989
"FLAD1",0.250891877278996,0.0132716287290116,2.51670803401464,0.0123180991037089,0.0278017189032101,-4.11979950045568
"GORASP1",0.219766618811336,0.0114343458066507,2.51641646311584,0.0123280996262809,0.0278144579907432,-4.12051801843865
"REEP6",0.712191510995135,-0.497224682876355,2.51595153142245,0.0123440611562394,0.0278406324558773,-4.12166358360972
"TKT",0.267799749321126,0.156532167161924,2.51556135026219,0.0123574706211858,0.0278610345749546,-4.12262481053417
"TTC27",0.177760830039835,0.10509200228621,2.51374014638863,0.0124202320364756,0.027985153512195,-4.1271095217013
"MYO1D",-0.300010416216885,-0.04337108507416,-2.51370956933558,0.0124212881837996,0.027985153512195,-4.12718479095861
"ANXA5",-0.226006832287273,0.00422964172794478,-2.51281396514539,0.0124522582835258,0.0280450332064593,-4.12938904232765
"SEC11A",0.250620770593345,-0.0113891840020766,2.51147656551422,0.0124986336082926,0.0281395541568929,-4.13267922862049
"ANG",-0.37441482221113,-0.17268107887738,-2.51008792473783,0.0125469482715038,0.0282307147354975,-4.13609369126759
"USP7",0.18377529439208,0.233084203410255,2.51005870001825,0.012547966862857,0.0282307147354975,-4.13616553101067
"MMP1",0.64758721598298,-0.273855379877832,2.50922154699146,0.0125771760392437,0.0282829353413895,-4.13822306551735
"COX7A1",-0.352695742890275,-0.582954843665717,-2.50911518119057,0.0125808915837285,0.0282829353413895,-4.13848444151859
"C18orf32",0.378059623339813,-0.279396744951607,2.50901286440843,0.0125844666100059,0.0282829353413895,-4.13873585767691
"SH3BP4",0.251022261683452,0.0128636305476134,2.50807690763368,0.0126172116094333,0.0283465503610948,-4.14103526341109
"SUPT5H",0.179685898668069,0.192761860880212,2.50723269650089,0.0126468118042017,0.0284030578156271,-4.1431085653265
"OXA1L",0.290796161765837,-0.0403180977332898,2.50655830501146,0.0126705020401863,0.0284462572175069,-4.14476432371072
"ALG1",0.3165497688823,0.0452785647894269,2.50486342364085,0.0127302146540806,0.0285702708493162,-4.14892368456252
"POC1B-GALNT4",0.390480485215,0.108526145130611,2.50227713105524,0.0128218149323049,0.0287657372954205,-4.15526541328493
"FAM177A1",-0.281981557777803,-0.0673498217305078,-2.50138061251633,0.0128537039443616,0.0288271512766944,-4.15746225304604
"MIEN1",0.464819531887289,-0.76820992088218,2.50042056305405,0.0128879308869947,0.0288788094234375,-4.15981392941672
"PRAF2",0.348676999097889,-0.228057305094534,2.50036453202811,0.0128899309613005,0.0288788094234375,-4.15995115262803
"CRTAP",0.337510593216712,0.557021379799854,2.50035401301052,0.0128903064771804,0.0288788094234375,-4.15997691397818
"GOLGA7",0.344180206689802,-0.379222211299634,2.49928449592599,0.0129285376978381,0.0289543013681852,-4.16259564476786
"CMAS",-0.281126716961715,-0.0311199024289884,-2.4986312556846,0.0129519381231588,0.0289965374882079,-4.16419458400664
"ECHDC2",-0.352688577886135,-0.342181166116448,-2.49736189963925,0.0129975167508535,0.0290883787080966,-4.16730044209502
"HCCS",0.280193427040729,0.175574867471386,2.49695232993592,0.0130122535065384,0.0291020875127044,-4.16830225226178
"ITGB6",-0.46493934420905,-0.514661439116619,-2.49693831607134,0.0130127580029399,0.0291020875127044,-4.16833652746683
